id_inmueble,tipo,titulo,calle,barrio,zona,ciudad,localizacion,precio,precio_metro,caracteristicas,habitaciones,m_construidos,m_utiles,baños,referencia,anunciante,nombre,ultima_atualizacion,tlf,url,fecha,ultima_actualizacion,URL
106308067,Venta,Chalet adosado en venta en calle Moreras,Calle Moreras,Barrio El Palmar,Este,Murcia,"Calle Moreras, Barrio El Palmar, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia","$68,500.00",329 €/m²,"['Chalet adosado', '1 planta', '208 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Segunda mano/para reformar', 'Trastero', 'Orientación norte, sur', 'Construido en 1962']",1 planta,,,208 m² construidos,106308067,Profesional,Ilusión Inmobiliaria .,,,,2024-10-18 20:00:52,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106308067/
106302417,Venta,Piso en venta en camino Sánchez,Camino Sánchez,Barrio Sucina,,Murcia,"Camino Sánchez, Barrio Sucina, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia","$63,000.00",840 €/m²,"['75 m² construidos, 73 m² útiles', '2 habitaciones', '1 baño', 'Balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Planta 1ª exterior', 'Con ascensor']",2 habitaciones,,,1 baño,106302417,Profesional,Gestycosta,,,,2024-10-18 16:00:29,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106302417/
106296649,Venta,Casa o chalet independiente en venta en San José de la Vega,,Barrio San José de la Vega,Este,Murcia,"Barrio San José de la Vega, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia","$180,000.00",857 €/m²,"['Casa o chalet independiente', '1 planta', '210 m² construidos, 180 m² útiles', '4 habitaciones', '3 baños', 'Terraza', 'Segunda mano/buen estado', 'Calefacción individual']",1 planta,,,"210 m² construidos, 180 m² útiles",41687,Profesional,ALQUILOTUCASA MURCIA1,,,,2024-10-18 16:00:29,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106296649/
106270619,Venta,Piso en venta en Gran Vía del Escultor Francisco Salzillo,,Barrio Santa Catalina-San Bartolomé,Centro,Murcia,"Gran Vía del Escultor Francisco Salzillo, Barrio Santa Catalina-San Bartolomé, Distrito Centro, Murcia, Área de Murcia, Murcia","$390,000.00",3.714 €/m²,"['105 m² construidos, 100 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,,,2 baños,57885,Profesional,The Simple Rent,,,,2024-10-18 16:00:29,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106270619/
106288974,Venta,Casa o chalet independiente en venta en avenida Castillo de Monteagudo,Avenida Castillo de Monteagudo,Barrio El Esparragal,Norte,Murcia,"Avenida Castillo de Monteagudo, Barrio El Esparragal, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia","$790,000.00",2.633 €/m²,"['Casa o chalet independiente', '2 plantas', '300 m² construidos, 290 m² útiles', '4 habitaciones', '4 baños', 'Parcela de 500 m²', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur, este', 'Construido en 2012', 'Calefacción central: Gas', 'Solo interior de la vivienda adaptado para personas con movilidad reducida']",2 plantas,,,"300 m² construidos, 290 m² útiles",JFZ- 27V 16/10/2024,Profesional,JOSE MARTINEZ,,,,2024-10-18 16:00:29,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106288974/
106270336,Venta,Chalet pareado en venta en avenida Magistrado Jaime Gestoso,Avenida Magistrado Jaime Gestoso,Barrio Gea y Truyols,,Murcia,"Avenida Magistrado Jaime Gestoso, Barrio Gea y Truyols, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia","$112,500.00",1.184 €/m²,"['Chalet pareado', '2 plantas', '95 m² construidos', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero']",2 plantas,,,95 m² construidos,106270336,Profesional,ManDels,,,,2024-10-18 16:00:29,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106270336/
106288989,Venta,Piso en venta en Los Ramos,,Barrio Los Ramos,Este,Murcia,"Barrio Los Ramos, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia","$108,000.00",1.213 €/m²,"['89 m² construidos, 71 m² útiles', '2 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación sur, oeste', 'Construido en 2007', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']",2 habitaciones,,,2 baños,1035,Profesional,Viviendas Del Segura,,,,2024-10-18 16:00:29,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106288989/
106288941,Venta,Piso en venta en Santa Catalina-San Bartolomé,,Barrio Santa Catalina-San Bartolomé,Centro,Murcia,"Barrio Santa Catalina-San Bartolomé, Distrito Centro, Murcia, Área de Murcia, Murcia","$600,000.00",4.444 €/m²,"['135 m² construidos', '3 habitaciones', '3 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Construido en 1962', 'Calefacción central', 'Planta 10ª exterior', 'Con ascensor']",3 habitaciones,,,3 baños,30-72-05859,Profesional,Abad Grupo Inmobiliario,,,,2024-10-18 16:00:29,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106288941/
106288892,Venta,Casa o chalet en venta en Rm-e7,,Barrio Corvera,,Murcia,"RM-E7, Barrio Corvera, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia","$477,300.00",17 €/m²,"['Casa o chalet', '28.204 m² construidos', '2 habitaciones', '1 baño', 'Segunda mano/buen estado']",28.204 m² construidos,,,2 habitaciones,50482979,Profesional,Aliseda Comercial,,,,2024-10-18 16:00:29,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106288892/
106288194,Venta,Chalet pareado en venta en calle Panocho s/n,Calle Panocho s/n,Barrio El Palmar,Este,Murcia,"Calle Panocho s/n, Barrio El Palmar, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia","$189,999.00",931 €/m²,"['Chalet pareado', '3 plantas', '204 m² construidos, 157 m² útiles', '4 habitaciones', 'Sin baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/para reformar', 'Armarios empotrados', 'Trastero', 'Orientación sur']",3 plantas,,,"204 m² construidos, 157 m² útiles",106288194,Profesional,Incoex Gestión Inmobiliaria,,,,2024-10-18 16:00:29,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106288194/
106288673,Venta,Estudio en venta en carril Morenos,,Barrio Puente Tocinos,Este,Murcia,"Carril Morenos, Barrio Puente Tocinos, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia","$112,000.00",1.109 €/m²,"['101 m² construidos', 'Sin habitación', '2 baños', 'Segunda mano/buen estado', 'Sin ascensor']",Sin habitación,,,2 baños,SRB0000184393,Profesional,Aliseda Inmobiliaria,,,,2024-10-18 16:00:29,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106288673/
106290408,Venta,Piso en venta en Santa María de Gracia,,Barrio Santa María de Gracia,Norte,Murcia,"Barrio Santa María de Gracia, Distrito Norte, Murcia, Área de Murcia, Murcia","$280,000.00",2.276 €/m²,"['123 m² construidos, 115 m² útiles', '5 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, oeste', 'Construido en 1960', 'No dispone de calefacción', 'Planta 1ª exterior', 'Con ascensor']",5 habitaciones,,,2 baños,241018,Profesional,Inmotec-viviendas De Murcia,,,,2024-10-18 16:00:29,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106290408/
106305851,Venta,Casa rural en venta en Gea y Truyols,,Barrio Gea y Truyols,,Murcia,"Barrio Gea y Truyols, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia","$113,000.00",2.173 €/m²,"['Casa rural', '1 planta', '52 m² construidos', '2 habitaciones', '1 baño', 'Parcela de 927 m²', 'Terraza', 'Chimenea', 'Segunda mano/buen estado', 'Orientación norte, sur, este, oeste']",1 planta,,,52 m² construidos,1677,Profesional,Inmobiliaria Reinosa,,,,2024-10-18 16:00:29,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106305851/
106283688,Venta,Piso en venta en calle Sagasta,Calle Sagasta,Barrio San Nicolás,Centro,Murcia,"Calle Sagasta, Barrio San Nicolás, Distrito Centro, Murcia, Área de Murcia, Murcia","$160,000.00",1.633 €/m²,"['98 m² construidos, 85 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este, oeste', 'Construido en 1980', 'No dispone de calefacción', 'Planta 4ª exterior', 'Con ascensor']",3 habitaciones,,,2 baños,106283688,Profesional,Perkasa Inmobiliaria,,,,2024-10-18 16:00:29,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106283688/
106302302,Venta,Casa o chalet independiente en venta en Alquerías,,Barrio Alquerías,Este,Murcia,"Barrio Alquerías, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia","$129,900.00",755 €/m²,"['Casa o chalet independiente', '1 planta', '172 m² construidos, 150 m² útiles', '4 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Orientación norte, sur', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida']",1 planta,,,"172 m² construidos, 150 m² útiles",40106,Profesional,HÁbitas Inmobiliaria,,,,2024-10-18 16:00:29,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106302302/
106298688,Venta,Casa o chalet en venta en Jerónimo y Avileses,,Barrio Jerónimo y Avileses,,Murcia,"Barrio Jerónimo y Avileses, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia","$220,000.00",3.667 €/m²,"['Casa o chalet', '60 m² construidos', '2 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, este', 'Construido en 2024']",60 m² construidos,,,2 habitaciones,NVILLAS,Profesional,Marhen Inmobiliaria,,,,2024-10-18 16:00:29,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106298688/
106305916,Venta,Piso en venta en Cabezo de Torres,,Barrio Cabezo de Torres,Norte,Murcia,"Barrio Cabezo de Torres, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia","$252,400.00",2.103 €/m²,"['120 m² construidos, 102 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Construido en 2022', 'Calefacción individual', 'Planta 2ª exterior', 'Con ascensor']",3 habitaciones,,,2 baños,RYP-0142901,Profesional,Inmobiliaria Rosa Y Porta,,,,2024-10-18 16:00:29,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106305916/
106298674,Venta,Casa o chalet en venta en Jerónimo y Avileses,,Barrio Jerónimo y Avileses,,Murcia,"Barrio Jerónimo y Avileses, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia","$209,900.00",2.413 €/m²,"['Casa o chalet', '87 m² construidos', '2 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Construido en 2025']",87 m² construidos,,,2 habitaciones,PINATAR LUX,Profesional,Marhen Inmobiliaria,,,,2024-10-18 16:00:29,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106298674/
106303477,Venta,Ático en venta en camino Sánchez,Camino Sánchez,Barrio Sucina,,Murcia,"Camino Sánchez, Barrio Sucina, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia","$95,000.00",1.000 €/m²,"['95 m² construidos, 94 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación sur, este', 'Planta 4ª exterior', 'Con ascensor']",2 habitaciones,,,2 baños,106303477,Profesional,Gestycosta,,,,2024-10-18 16:00:29,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106303477/
106304916,Venta,"Piso en venta en Ángel Romero Elorriaga, 1",,Barrio Vistabella,Centro,Murcia,"Ángel Romero Elorriaga, 1, Barrio Vistabella, Distrito Centro, Murcia, Área de Murcia, Murcia","$159,000.00",1.674 €/m²,"['95 m² construidos, 85 m² útiles', '2 habitaciones', '1 baño', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, sur, este', 'Construido en 2017', 'Planta 3ª exterior', 'Con ascensor']",2 habitaciones,,,1 baño,106304916,Particular,Germán T.,,,,2024-10-18 16:00:29,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106304916/
106304032,Venta,"Piso en venta en calle Diego Ramirez Pagán, 3","Calle Diego Ramirez Pagán, 3",Barrio Monteagudo,Norte,Murcia,"Calle Diego Ramirez Pagán, 3, Barrio Monteagudo, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia","$123,000.00",946 €/m²,"['130 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Calefacción individual: Eléctrica', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,,,2 baños,106304032,Profesional,Estudio Abai Gestión Inmobiliaria,,,,2024-10-18 16:00:29,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106304032/
106296174,Venta,Piso en venta en Casillas,,Barrio Casillas,Este,Murcia,"Barrio Casillas, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia","$320,000.00",3.048 €/m²,"['105 m² construidos, 85 m² útiles', '3 habitaciones', '2 baños', 'Segunda mano/buen estado', 'exterior', 'Con ascensor']",3 habitaciones,,,2 baños,N-993,Profesional,Netek,,,,2024-10-18 16:00:29,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106296174/
106088534,Venta,Piso en venta en Zarandona,,Barrio Zarandona,Este,Murcia,"Barrio Zarandona, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia","$125,000.00",1.316 €/m²,"['95 m² construidos, 92 m² útiles', '3 habitaciones', '2 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación este', 'Construido en 1987', 'Calefacción individual', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Sin ascensor']",3 habitaciones,,,2 baños,ic00098335,Profesional,Inmobiliaria Costa,,,,2024-10-18 16:00:29,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106088534/
106296187,Venta,Casa o chalet independiente en venta en Sangonera la Seca,,Barrio Sangonera la Seca,Este,Murcia,"Barrio Sangonera la Seca, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia","$380,000.00",2.331 €/m²,"['Casa o chalet independiente', '1 planta', '163 m² construidos, 150 m² útiles', '4 habitaciones', '2 baños', 'Parcela de 2.600 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación norte, sur', 'Construido en 2003', 'Calefacción individual']",1 planta,,,"163 m² construidos, 150 m² útiles",1333,Profesional,Cumbra Inmobiliaria,,,,2024-10-18 16:00:29,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106296187/
106298169,Venta,Piso en venta en calle Castillejo s/n,Calle Castillejo s/n,Barrio San Juan,Centro,Murcia,"Calle Castillejo s/n, Barrio San Juan, Distrito Centro, Murcia, Área de Murcia, Murcia","$90,000.00",1.139 €/m²,"['79 m² construidos, 72 m² útiles', '3 habitaciones', '1 baño', 'Segunda mano/buen estado', 'Construido en 1954', 'Planta 3ª', 'Sin ascensor']",3 habitaciones,,,1 baño,14322-2025,Profesional,VIVANTIAL,,,,2024-10-18 16:00:29,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106298169/
106278170,Venta,"Piso en venta en avenida del Mundo, 26","Avenida del Mundo, 26",Barrio Baños y Mendigo,,Murcia,"Avenida del Mundo, 26, Urb. Altaona, Barrio Baños y Mendigo, Distrito Campo de Murcia, Murcia, Área de Murcia, Murcia","$220,000.00",1.100 €/m²,"['200 m² construidos, 190 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Bajo exterior', 'Con ascensor']",3 habitaciones,,,2 baños,106278170,Particular,CarmenF,,,,2024-10-18 16:00:29,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106278170/
106242015,Venta,"Dúplex en venta en calle Cervantes, 13","Calle Cervantes, 13",Barrio Cabezo de Torres,Norte,Murcia,"Calle Cervantes, 13, Barrio Cabezo de Torres, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia","$69,900.00",582 €/m²,"['120 m² construidos, 80 m² útiles', '3 habitaciones', '1 baño', 'Terraza', 'Segunda mano/para reformar', 'Trastero', 'Orientación sur', 'Bajo exterior', 'Sin ascensor']",3 habitaciones,,,1 baño,MUR-VENT-005,Profesional,Alquilofácil-Murcia central,,,,2024-10-18 16:00:29,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106242015/
39623494,Venta,"Piso en venta en avenida Ciudad de Murcia, 81","Avenida Ciudad de Murcia, 81",Barrio Beniaján,Este,Murcia,"Avenida Ciudad de Murcia, 81, Barrio Beniaján, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia","$121,000.00",1.090 €/m²,"['111 m² construidos', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación oeste', 'Construido en 2009', 'Calefacción central', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']",3 habitaciones,,,2 baños,39623494,Particular,Cristina,,,,2024-10-18 16:00:29,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/39623494/
106292217,Venta,Casa o chalet independiente en venta en calle Cúspide,Calle Cúspide,Barrio La Alberca,Este,Murcia,"Calle Cúspide, Barrio La Alberca, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia","$425,100.00",1.063 €/m²,"['Casa o chalet independiente', '2 plantas', '400 m² construidos', '6 habitaciones', '3 baños', 'Parcela de 1.000 m²', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur, este, oeste', 'Solo acceso exterior adaptado para personas con movilidad reducida']",2 plantas,,,400 m² construidos,26,Profesional,jose manuel lorca martinez,,,,2024-10-18 16:00:29,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106292217/
106262344,Venta,Piso en venta en Torreagüera,,Barrio Torreagüera,Este,Murcia,"Barrio Torreagüera, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia","$140,000.00",952 €/m²,"['147 m² construidos, 130 m² útiles', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Trastero', 'Orientación norte, sur', 'Construido en 2006', 'No dispone de calefacción', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,,,2 baños,12215MJ,Profesional,VIVENTA GRUPO INMOBILIARIO,,,,2024-10-18 16:00:29,Anuncio actualizado el 16 de octubre,https://www.idealista.com/inmueble/106262344/
106291112,Venta,Piso en venta en calle Escuelas,Calle Escuelas,Barrio La Alberca,Este,Murcia,"Calle Escuelas, Barrio La Alberca, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia","$108,000.00",1.149 €/m²,"['94 m² construidos', '2 habitaciones', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Orientación norte, este', 'Construido en 2008', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Bajo exterior', 'Con ascensor']",2 habitaciones,,,1 baño,27,Profesional,jose manuel lorca martinez,,,,2024-10-18 16:00:29,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106291112/
106285336,Venta,Estudio en venta en San Miguel,,Barrio San Miguel,Centro,Murcia,"Barrio San Miguel, Distrito Centro, Murcia, Área de Murcia, Murcia","$149,500.00",4.983 €/m²,"['30 m² construidos, 24 m² útiles', 'Sin habitación', '1 baño', 'Segunda mano/buen estado', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 2ª exterior', 'Con ascensor']",Sin habitación,,,1 baño,106285336,Particular,clara.garciaherrero,,,,2024-10-18 16:00:29,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106285336/
106298871,Venta,Piso en venta en avenida Príncipe de Asturias s/n,Avenida Príncipe de Asturias s/n,Barrio Zona Juan Carlos I,Norte,Murcia,"Avenida Príncipe de Asturias s/n, Barrio Zona Juan Carlos I, Distrito Norte, Murcia, Área de Murcia, Murcia","$243,000.00",3.240 €/m²,"['75 m² construidos, 58 m² útiles', '2 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte', 'Calefacción individual: Bomba de frío/calor', 'Solo acceso exterior adaptado para personas con movilidad reducida', 'Planta 5ª exterior', 'Con ascensor']",2 habitaciones,,,2 baños,1132,Profesional,Inmobiliaria B&C,,,,2024-10-18 16:00:29,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106298871/
106298930,Venta,Piso en venta en Barrio del Progreso s/n,,Barrio del Progreso s/n,Este,Murcia,"Barrio del Progreso s/n, Barrio San Benito-Progreso, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia","$100,000.00",1.818 €/m²,"['55 m² construidos', '2 habitaciones', '1 baño', 'Balcón', 'Plaza de garaje por 12.000 € adicionales', 'Segunda mano/buen estado', 'Armarios empotrados', 'Calefacción central', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 1ª exterior', 'Con ascensor']",2 habitaciones,,,1 baño,106298930,Profesional,SOLVIA INMOCALIDA MEDITERRANEA,,,,2024-10-18 16:00:29,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106298930/
106293494,Venta,Piso en venta en avenida Patricio Valverde Espín,Avenida Patricio Valverde Espín,Barrio Zona Juan Carlos I,Norte,Murcia,"Avenida Patricio Valverde Espín, Barrio Zona Juan Carlos I, Distrito Norte, Murcia, Área de Murcia, Murcia","$240,000.00",2.667 €/m²,"['Alquilada, con inquilinos', '90 m² construidos, 85 m² útiles', '3 habitaciones', '1 baño', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este', 'Planta 4ª exterior', 'Con ascensor']","90 m² construidos, 85 m² útiles",,,3 habitaciones,57884,Profesional,The Simple Rent,,,,2024-10-18 16:00:29,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106293494/
106298966,Venta,Ático en venta en Barrio del Progreso s/n,,Barrio del Progreso s/n,Este,Murcia,"Barrio del Progreso s/n, Barrio San Benito-Progreso, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia","$180,000.00",1.837 €/m²,"['98 m² construidos', '3 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Calefacción central', 'Acceso y vivienda adaptados para personas con movilidad reducida', 'Planta 3ª exterior', 'Con ascensor']",3 habitaciones,,,2 baños,106298966,Profesional,SOLVIA INMOCALIDA MEDITERRANEA,,,,2024-10-18 16:00:29,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106298966/
106289353,Venta,"Piso en venta en calle Ramón del Valle Inclán, 2","Calle Ramón del Valle Inclán, 2",Barrio Infante Juan Manuel,Sur,Murcia,"Calle Ramón del Valle Inclán, 2, Urb. Ramón del Valle Inclán, Barrio Infante Juan Manuel, Distrito Sur, Murcia, Área de Murcia, Murcia","$311,000.00",2.802 €/m²,"['111 m² construidos', '4 habitaciones', '3 baños', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación este, oeste', 'Calefacción individual: Eléctrica', 'Planta 5ª exterior', 'Con ascensor']",4 habitaciones,,,3 baños,106289353,Particular,Manuel,,,,2024-10-18 16:00:29,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106289353/
106275668,Venta,"Casa o chalet independiente en venta en avenida Majal Blanco, 99 Torreguil","Avenida Majal Blanco, 99 Torreguil",Barrio Sangonera la Verde,Este,Murcia,"Avenida Majal Blanco, 99 Torreguil, Urb. Torreguil, Barrio Sangonera la Verde, Distrito Pedanías Oeste, Murcia, Área de Murcia, Murcia","$690,000.00",1.503 €/m²,"['Casa o chalet independiente', '2 plantas', '459 m² construidos', '3 habitaciones', '4 baños', 'Parcela de 1.110 m²', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación oeste', 'Construido en 2003', 'Calefacción central']",2 plantas,,,459 m² construidos,106275668,Particular,Dámaso Garcia,,,,2024-10-18 16:00:29,Anuncio actualizado el 18 de octubre,https://www.idealista.com/inmueble/106275668/
106290216,Venta,Casa o chalet en venta en Torreagüera,,Barrio Torreagüera,Este,Murcia,"Barrio Torreagüera, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia","$185,000.00",400 €/m²,"['Casa o chalet', '463 m² construidos, 425 m² útiles', '6 habitaciones', '3 baños', 'Terraza y balcón', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Construido en 1971', 'No dispone de calefacción']","463 m² construidos, 425 m² útiles",,,6 habitaciones,67AC5,Profesional,Antonio Lopez Fernandez,,,,2024-10-18 16:00:29,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106290216/
106291612,Venta,"Chalet adosado en venta en avenida de San Roque, 77","Avenida de San Roque, 77",Barrio Cobatillas,Norte,Murcia,"Avenida de San Roque, 77, Barrio Cobatillas, Distrito Pedanías Norte, Murcia, Área de Murcia, Murcia","$165,000.00",1.100 €/m²,"['Chalet adosado', '2 plantas', '150 m² construidos', '4 habitaciones', '2 baños', 'Terraza y balcón', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte, sur', 'Construido en 2007']",2 plantas,,,150 m² construidos,8583,Profesional,Angel Sanchez,,,,2024-10-18 16:00:29,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106291612/
106285440,Venta,"Ático en venta en calle cementerio, 24","Calle cementerio, 24",Barrio Algezares,Este,Murcia,"Calle cementerio, 24, Barrio Algezares, Distrito Pedanías Este, Murcia, Área de Murcia, Murcia","$169,000.00",1.817 €/m²,"['Alquilada, con inquilinos', '93 m² construidos, 90 m² útiles', '3 habitaciones', '2 baños', 'Terraza', 'Plaza de garaje incluida en el precio', 'Segunda mano/buen estado', 'Armarios empotrados', 'Trastero', 'Orientación norte', 'Construido en 2010', 'Calefacción individual: Eléctrica', 'Planta 1ª exterior', 'Con ascensor']","93 m² construidos, 90 m² útiles",,,3 habitaciones,106285440,Particular,lolagusa,,,,2024-10-18 16:00:29,Anuncio actualizado el 17 de octubre,https://www.idealista.com/inmueble/106285440/
